event_id,event_date,landslide_category,landslide_trigger,landslide_size,landslide_setting,latitude,longitude,fatality_count,country_name,admin_division_name
5281,08/05/2013 12:00:00 AM,landslide,unknown,medium,unknown,10.0486,76.7606,0.0,India,Kerala
2212,08/06/2010 12:30:00 AM,landslide,downpour,large,unknown,34.1482,77.5971,0.0,India,Kashmir
4590,10/21/2012 09:00:00 AM,landslide,rain,medium,unknown,11.338,76.8806,,India,Tamil Nadu
2182,07/31/2010 09:00:00 AM,landslide,rain,medium,unknown,24.9356,93.8443,0.0,India,Manipur
2462,09/19/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.9086,77.1103,0.0,India,Himachal Pradesh
3632,06/20/2011 08:30:00 PM,landslide,rain,medium,unknown,27.0638,88.4659,0.0,India,Bengal
4947,06/18/2013 10:30:00 AM,landslide,continuous_rain,medium,unknown,19.0811,73.0226,3.0,India,Maharashtra
9507,10/03/2016 11:00:00 AM,landslide,construction,medium,above_road,30.8974,77.0588,0.0,India,Himachal Pradesh
4979,06/25/2013 10:15:00 AM,mudslide,monsoon,medium,unknown,16.9214,73.593,0.0,India,Maharashtra
2048,07/07/2010 12:00:00 AM,landslide,downpour,medium,unknown,32.6598,76.853,0.0,India,Himachal Pradesh
7311,08/15/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,30.6494,79.5269,0.0,India,Uttarakhand
5013,07/02/2013 11:00:00 PM,landslide,downpour,medium,unknown,31.0722,77.1402,0.0,India,Himachal Pradesh
5331,08/14/2013 12:00:00 AM,landslide,downpour,medium,unknown,33.0498,74.6264,,India,Kashmir
1954,06/07/2010 12:00:00 AM,landslide,rain,medium,unknown,24.7543,93.5039,0.0,India,Manipur
3951,08/29/2011 12:30:00 PM,landslide,downpour,medium,retaining_wall,18.9774,72.8102,1.0,India,Maharashtra
2198,08/04/2010 12:00:00 AM,landslide,downpour,medium,unknown,32.7571,77.4138,0.0,India,Himachal Pradesh
7636,08/09/2015 01:00:00 PM,landslide,downpour,medium,above_road,33.3852,74.2562,0.0,India,Kashmir
942,12/21/2008 12:00:00 AM,rock_fall,unknown,medium,unknown,30.895,77.089,1.0,India,Himachal Pradesh
6963,06/19/2015 12:00:00 AM,landslide,rain,medium,natural_slope,23.7131,92.7362,0.0,India,Mizoram
797,09/19/2008 12:00:00 AM,landslide,downpour,large,unknown,31.1,77.1645,38.0,India,Himachal Pradesh
5336,08/16/2013 12:00:00 AM,landslide,rain,medium,unknown,26.3897,94.9439,,India,Nāgāland
5214,07/27/2013 12:00:00 AM,landslide,mining,medium,unknown,31.8931,78.63,,India,Himachal Pradesh
5024,07/04/2013 12:00:00 AM,landslide,continuous_rain,medium,unknown,30.1719,80.8576,,India,Uttarakhand
2119,07/22/2010 12:00:00 AM,landslide,downpour,medium,unknown,16.5676,73.6608,0.0,India,Maharashtra
2267,08/18/2010 04:30:00 AM,landslide,downpour,medium,unknown,17.0661,73.5027,0.0,India,Maharashtra
7286,07/26/2015 12:00:00 AM,landslide,continuous_rain,small,above_road,31.1003,77.1751,0.0,India,Himachal Pradesh
7704,08/20/2015 12:00:00 AM,landslide,unknown,medium,unknown,32.6175,75.6157,0.0,India,Kashmir
7590,08/19/2015 12:00:00 AM,landslide,rain,small,unknown,25.1416,92.3807,0.0,India,Meghalaya
7391,08/01/2015 12:00:00 AM,rock_fall,continuous_rain,medium,above_road,31.0358,78.8578,0.0,India,Uttarakhand
7227,07/19/2015 03:00:00 PM,rock_fall,monsoon,small,natural_slope,30.0705,80.2364,1.0,India,Uttarakhand
1222,10/05/2009 12:00:00 AM,landslide,downpour,medium,urban,23.73478778,92.72124394,3.0,India,Mizoram
8222,06/22/2016 12:00:00 PM,mudslide,downpour,medium,natural_slope,26.1961,91.7825,1.0,India,Assam
7706,08/19/2015 12:00:00 AM,landslide,rain,medium,above_road,25.0728,92.3636,0.0,India,Meghalaya
3756,07/10/2011 12:00:00 AM,landslide,downpour,medium,unknown,31.7099,76.933,0.0,India,Himachal Pradesh
9215,01/14/2016 05:15:00 AM,rock_fall,unknown,medium,above_road,27.1758,88.5294,1.0,India,West Bengal
7195,07/12/2015 12:00:00 AM,landslide,continuous_rain,small,above_road,33.2504,75.2102,1.0,India,Kashmir
4528,09/01/2012 04:30:00 AM,landslide,downpour,medium,unknown,15.3826,73.9239,,India,Goa
2246,08/14/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.9012,77.0958,2.0,India,Himachal Pradesh
6024,05/14/2014 12:00:00 AM,landslide,rain,small,unknown,33.2394,75.2405,2.0,India,Kashmir
9620,10/15/2016 12:00:00 AM,landslide,downpour,medium,above_road,27.172,88.5292,0.0,India,Sikkim
4396,06/08/2012 12:00:00 AM,landslide,downpour,medium,unknown,34.1534,77.5768,,India,Kashmir
7248,07/18/2015 05:30:00 PM,mudslide,continuous_rain,medium,natural_slope,24.0406,84.0696,0.0,India,Jharkhand
4550,09/14/2012 08:00:00 AM,landslide,downpour,very_large,unknown,30.2853,78.9829,19.0,India,Uttarakhand
3376,04/17/2011 12:00:00 AM,landslide,downpour,medium,unknown,33.1488,75.5526,5.0,India,Kashmir
9490,08/29/2016 11:00:00 PM,rock_fall,continuous_rain,medium,above_road,31.5728,77.8561,0.0,India,Himachal Pradesh
6011,05/04/2014 12:00:00 AM,landslide,rain,small,above_road,11.3403,76.8267,0.0,India,Tamil Nadu
7275,07/24/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,34.258,75.4189,0.0,India,Kashmir
5611,10/18/2013 09:00:00 AM,landslide,rain,medium,unknown,30.5345,79.0853,0.0,India,Uttarakhand
5244,08/01/2013 08:00:00 PM,landslide,downpour,medium,unknown,34.4332,76.2851,,India,Kashmir
2338,08/26/2010 09:00:00 AM,complex,downpour,medium,unknown,16.5141,80.6053,0.0,India,Andhra Pradesh
8224,09/14/2015 01:30:00 AM,landslide,downpour,medium,above_road,23.7313,92.7187,0.0,India,Mizoram
2495,09/24/2010 01:00:00 AM,landslide,downpour,medium,unknown,9.8988,76.3902,0.0,India,Kerala
614,06/29/2008 12:00:00 AM,landslide,unknown,medium,unknown,26.89,88.28,,India,Bengal
2414,09/11/2010 04:00:00 PM,landslide,downpour,medium,unknown,30.7059,76.9844,0.0,India,Haryana
540,05/18/2008 12:00:00 AM,landslide,mining,medium,unknown,19.5178,83.1809,5.0,India,Orissa
9380,04/04/2016 12:00:00 AM,landslide,continuous_rain,small,above_river,34.4002,74.2798,0.0,India,Kashmir
242,09/07/2007 12:00:00 AM,landslide,rain,medium,unknown,26.8833,88.2833,,India,Bengal
5240,07/31/2013 08:00:00 AM,landslide,downpour,medium,unknown,30.3822,78.0949,4.0,India,Uttarakhand
6889,03/15/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,34.0786,74.3836,0.0,India,Kashmir
3889,08/07/2011 07:00:00 AM,landslide,downpour,medium,unknown,31.7083,76.9316,0.0,India,Himachal Pradesh
6525,08/18/2014 12:00:00 AM,landslide,downpour,medium,above_road,30.9936,78.4594,0.0,India,Uttarakhand
1209,10/02/2009 12:00:00 AM,landslide,downpour,medium,unknown,14.7395,74.2566,,India,Karnataka
5189,07/25/2013 05:00:00 AM,rock_fall,downpour,medium,unknown,19.3379,73.7767,,India,Maharashtra
4241,03/04/2012 12:00:00 AM,landslide,unknown,medium,unknown,25.1604,93.6795,0.0,India,Manipur
609,06/25/2008 12:00:00 AM,landslide,downpour,medium,unknown,11.41,76.69,,India,Tamil Nadu
5054,07/07/2013 12:00:00 AM,landslide,downpour,small,unknown,31.7018,76.9424,,India,Himachal Pradesh
755,08/28/2008 12:00:00 AM,landslide,downpour,medium,unknown,27.337,88.609,,India,Sikkim
1756,04/17/2010 12:00:00 AM,landslide,downpour,small,unknown,27.322,88.6087,0.0,India,Sikkim
1930,05/31/2010 12:00:00 AM,landslide,downpour,medium,unknown,28.4298,95.8776,0.0,India,Arunāchal Pradesh
8745,06/21/2016 09:00:00 AM,landslide,downpour,small,above_road,19.19,73.009,0.0,India,Maharashtra
9334,05/18/2016 08:00:00 AM,landslide,continuous_rain,unknown,unknown,24.5204,92.7264,2.0,India,Assam
8237,07/01/2016 12:00:00 AM,landslide,downpour,large,unknown,27.0136,92.6351,5.0,India,Arunachal Pradesh
3747,07/08/2011 12:00:00 AM,landslide,rain,medium,unknown,32.3237,77.1935,0.0,India,Himachal Pradesh
5323,08/13/2013 12:00:00 AM,landslide,downpour,medium,unknown,34.2601,75.4466,,India,Kashmir
6972,06/12/2015 11:15:00 AM,landslide,downpour,small,above_road,19.1209,72.8406,0.0,India,Maharashtra
4385,06/03/2012 12:00:00 AM,landslide,downpour,medium,unknown,27.7167,88.5577,,India,
4950,06/18/2013 08:00:00 AM,landslide,rain,medium,unknown,12.8446,75.2476,4.0,India,Karnataka
3565,06/02/2011 12:00:00 AM,landslide,downpour,medium,unknown,9.8306,76.9408,0.0,India,Kerala
585,06/14/2008 12:00:00 AM,landslide,rain,large,unknown,27.0998,93.6287,21.0,India,Arunāchal Pradesh
2041,07/06/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.2485,78.8847,0.0,India,Uttarakhand
6174,07/22/2014 05:30:00 AM,landslide,rain,small,above_road,33.2395,75.2406,0.0,India,Kashmir
4859,05/11/2013 12:00:00 AM,landslide,rain,medium,unknown,26.1771,91.7599,,India,Assam
6307,10/12/2014 12:00:00 AM,landslide,tropical_cyclone,medium,unknown,19.1008,84.0502,0.0,India,Odisha
2536,10/03/2010 07:00:00 PM,landslide,unknown,medium,unknown,12.7796,75.5844,0.0,India,Karnataka
7613,08/08/2015 12:00:00 AM,landslide,downpour,medium,above_road,32.9961,75.1994,0.0,India,Kashmir
4436,06/25/2012 12:00:00 AM,landslide,downpour,medium,unknown,26.9986,95.4993,,India,Arunāchal Pradesh
3916,08/13/2011 08:00:00 AM,mudslide,downpour,medium,unknown,25.7713,93.8067,0.0,India,Assam
7034,06/30/2015 12:00:00 AM,landslide,downpour,medium,unknown,27.0875,88.6556,1.0,India,West Bengal
150,07/30/2007 12:00:00 AM,landslide,downpour,medium,unknown,30.4,79.349,,India,Uttarakhand
5377,08/19/2013 12:00:00 AM,landslide,tropical_cyclone,medium,unknown,34.0942,74.0226,2.0,India,Kashmir
7628,08/09/2015 12:00:00 AM,rock_fall,rain,small,above_road,31.6916,76.5102,0.0,India,Himachal Pradesh
5250,08/01/2013 12:00:00 AM,mudslide,rain,medium,unknown,27.8837,93.0515,,India,Arunachal Pradesh
173,08/11/2007 12:00:00 AM,landslide,rain,medium,unknown,30.0702,78.3027,,India,Uttarakhand
3805,07/19/2011 12:00:00 AM,landslide,rain,medium,above_road,27.05374234,88.42572376,0.0,India,Sikkim
2471,09/19/2010 12:00:00 AM,landslide,downpour,medium,unknown,29.7911,80.058,0.0,India,Uttarakhand
7171,03/30/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,33.9445,74.799,16.0,India,Kashmir
2488,09/22/2010 12:00:00 AM,landslide,downpour,medium,unknown,31.0215,77.1038,0.0,India,Himachal Pradesh
3666,06/29/2011 12:00:00 AM,landslide,continuous_rain,medium,unknown,32.4318,77.2147,0.0,India,Himachal Pradesh
9144,12/29/2015 12:00:00 AM,complex,construction,medium,above_road,31.46626719,76.86927482,0.0,India,Himachal Pradesh
8988,12/07/2015 12:00:00 AM,landslide,rain,medium,above_road,10.2288,77.4767,0.0,India,Tamil Nadu
3738,07/06/2011 12:00:00 AM,landslide,downpour,medium,unknown,24.8063,93.9482,6.0,India,Manipur
240,09/07/2007 12:00:00 AM,landslide,rain,medium,unknown,15.5063,73.8362,8.0,India,Goa
3629,06/19/2011 12:00:00 AM,landslide,downpour,medium,mine,15.2932,74.1447,0.0,India,Goa
804,09/22/2008 12:00:00 AM,landslide,rain,medium,unknown,30.7,77.08,,India,Haryana
3891,08/07/2011 12:00:00 AM,landslide,downpour,medium,unknown,33.4406,75.1996,0.0,India,Kashmir
2426,09/13/2010 12:00:00 AM,landslide,downpour,medium,unknown,22.7176,92.8416,0.0,India,Mizoram
1084,08/12/2009 12:00:00 AM,landslide,downpour,medium,unknown,27.7,92.8,0.0,India,Arunāchal Pradesh
7266,07/22/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,25.5098,93.8794,0.0,India,Manipur
7292,07/27/2015 09:30:00 AM,mudslide,mining,small,urban,11.8348,75.4856,2.0,India,Kerala
101,06/25/2007 12:00:00 AM,landslide,monsoon,large,unknown,11.7095,76.074,4.0,India,Kerala
1129,08/30/2009 12:00:00 AM,landslide,downpour,medium,unknown,24.8628,94.4182,,India,Manipur
2453,09/19/2010 06:00:00 PM,landslide,downpour,medium,unknown,29.6131,79.494,0.0,India,Uttarakhand
4536,09/04/2012 09:00:00 AM,landslide,downpour,medium,unknown,19.6241,72.9084,,India,Maharashtra
2166,07/29/2010 12:00:00 AM,landslide,downpour,medium,unknown,24.9786,93.5027,0.0,India,Assam
213,08/26/2007 12:00:00 AM,landslide,rain,medium,unknown,25.2946,92.8339,,India,Assam
5327,08/14/2013 12:00:00 AM,landslide,downpour,medium,unknown,33.4431,75.1915,,India,Kashmir
7274,07/25/2015 12:00:00 AM,landslide,downpour,small,unknown,15.3904,73.8182,0.0,India,Goa
5252,08/02/2013 04:30:00 AM,landslide,continuous_rain,medium,unknown,32.5282,75.1199,0.0,India,Kashmir
1871,05/17/2010 12:00:00 AM,landslide,downpour,medium,unknown,34.3951,75.6233,0.0,India,Kashmir
9178,07/23/2016 11:00:00 PM,rock_fall,downpour,medium,above_road,16.0781,78.8743,0.0,India,Andhra Pradesh
5583,10/06/2013 04:30:00 PM,landslide,downpour,medium,unknown,15.6365,74.1158,0.0,India,
178,08/12/2007 12:00:00 AM,landslide,rain,large,unknown,32.0985,76.2665,2.0,India,Himachal Pradesh
4426,06/22/2012 12:00:00 AM,landslide,downpour,medium,unknown,26.1226,91.7162,3.0,India,Assam
8366,09/23/2015 03:00:00 PM,landslide,downpour,medium,natural_slope,25.583,91.893,2.0,India,Meghalaya
9048,07/17/2016 12:00:00 AM,landslide,unknown,small,above_road,31.5007,78.1758,1.0,India,Himachal Pradesh
3829,07/22/2011 12:00:00 AM,landslide,downpour,small,unknown,16.1078,73.7167,0.0,India,Maharashtra
7309,08/15/2015 12:00:00 AM,landslide,continuous_rain,medium,above_road,30.7864,78.616,0.0,India,Uttarakhand
5047,07/07/2013 03:00:00 AM,landslide,downpour,medium,unknown,31.8795,76.9161,,India,Himachal Pradesh
1934,06/03/2010 05:00:00 AM,landslide,downpour,medium,unknown,24.6005,92.3814,2.0,India,Assam
3342,04/06/2011 12:00:00 AM,landslide,downpour,medium,unknown,34.2101,74.3445,0.0,India,Kashmir
6162,07/19/2014 05:00:00 AM,landslide,rain,small,above_road,30.4305,78.0803,0.0,India,Uttarakhand
5139,07/19/2013 12:00:00 AM,landslide,downpour,medium,unknown,30.0718,80.2369,0.0,India,Uttarakhand
146,07/30/2007 12:00:00 AM,landslide,downpour,medium,unknown,30.733,78.439,2.0,India,Uttarakhand
7655,04/22/2016 02:30:00 AM,landslide,continuous_rain,medium,above_road,27.5799,91.8569,17.0,India,Arunachal Pradesh
234,09/05/2007 12:00:00 AM,landslide,rain,medium,unknown,33.1662,75.3098,,India,Kashmir
5265,08/04/2013 12:00:00 AM,landslide,continuous_rain,very_large,unknown,9.9147,77.011,3.0,India,Kerala
9464,08/05/2016 12:00:00 AM,landslide,downpour,medium,unknown,27.5754,91.9754,0.0,India,Arunachal Pradesh
104,06/25/2007 12:00:00 AM,landslide,rain,medium,unknown,16.6252,80.6128,,India,Andhra Pradesh
3912,08/12/2011 12:00:00 AM,landslide,rain,medium,unknown,27.44,92.2833,0.0,India,Arunāchal Pradesh
5195,07/25/2013 12:00:00 AM,landslide,continuous_rain,medium,unknown,30.4041,79.3276,,India,Uttarakhand
5272,08/04/2013 12:00:00 AM,landslide,monsoon,medium,unknown,26.2083,94.5438,,India,Nāgāland
6890,03/15/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,34.0968,74.4117,0.0,India,Kashmir
9006,07/16/2016 03:00:00 PM,landslide,construction,small,above_road,12.8962,74.8859,0.0,India,Karnataka
580,06/09/2008 12:00:00 AM,landslide,monsoon,medium,unknown,24.6596,93.9784,,India,Manipur
5074,07/10/2013 12:00:00 AM,landslide,downpour,medium,unknown,19.0263,72.8676,2.0,India,Maharashtra
5575,10/05/2013 11:00:00 PM,mudslide,continuous_rain,medium,unknown,25.8266,94.1497,0.0,India,Nāgāland
2105,07/20/2010 06:00:00 PM,landslide,downpour,medium,unknown,29.3576,79.5519,1.0,India,Uttarakhand
5036,07/05/2013 11:00:00 PM,landslide,downpour,medium,unknown,33.0852,74.8799,1.0,India,Kashmir
8996,07/14/2016 12:00:00 AM,landslide,monsoon,small,natural_slope,26.1768,91.7702,1.0,India,Assam
1613,04/02/2010 11:00:00 PM,mudslide,downpour,large,unknown,27.8997,93.3497,12.0,India,Arunāchal Pradesh
7138,07/07/2015 12:00:00 AM,landslide,continuous_rain,small,above_road,27.0816,88.4397,0.0,India,Sikkim
5341,08/17/2013 03:00:00 PM,landslide,downpour,medium,unknown,15.5419,73.9214,0.0,India,Goa
5333,08/14/2013 12:00:00 AM,landslide,downpour,medium,unknown,33.7706,74.0967,3.0,India,Kashmir
4484,08/17/2012 12:00:00 AM,landslide,downpour,medium,unknown,9.6991,76.8168,,India,Kerala
3380,04/19/2011 12:00:00 AM,landslide,downpour,medium,unknown,33.5808,74.9035,0.0,India,Kashmir
6730,12/31/2014 12:00:00 AM,landslide,unknown,large,natural_slope,33.287,77.2853,0.0,India,Kashmir
2596,10/14/2010 07:30:00 PM,landslide,rain,medium,unknown,31.5158,78.2619,,India,Himachal Pradesh
8998,07/13/2016 11:00:00 PM,mudslide,monsoon,medium,unknown,26.3221,80.4703,2.0,India,Uttar Pradesh
3097,02/07/2011 12:00:00 AM,landslide,downpour,medium,above_road,33.35406635,75.17240669,,India,Kashmir
4592,10/22/2012 09:00:00 AM,landslide,rain,medium,unknown,10.077,76.322,,India,Kerala
4857,05/11/2013 09:00:00 AM,landslide,rain,large,unknown,23.7281,92.7175,15.0,India,Mizoram
2538,10/03/2010 12:00:00 AM,landslide,continuous_rain,medium,unknown,30.9141,76.818,0.0,India,Himachal Pradesh
5652,11/20/2013 11:30:00 PM,landslide,unknown,medium,unknown,20.0014,73.7917,0.0,India,Maharashtra
6945,06/19/2015 12:00:00 AM,landslide,monsoon,medium,above_road,25.16,93.686,0.0,India,Manipur
6177,07/23/2014 11:30:00 PM,landslide,continuous_rain,small,above_road,29.1585,79.1464,2.0,India,Uttarakhand
5330,08/14/2013 12:00:00 AM,landslide,downpour,medium,unknown,33.3216,75.1984,,India,Kashmir
2242,08/13/2010 12:00:00 AM,landslide,rain,medium,unknown,30.8522,76.991,0.0,India,Himachal Pradesh
1857,05/11/2010 09:00:00 AM,landslide,downpour,medium,unknown,25.3433,92.2897,0.0,India,Meghālaya
2743,11/22/2010 12:00:00 AM,landslide,unknown,medium,natural_slope,27.5798729,91.85672387,,India,Arunāchal Pradesh
4507,08/22/2012 12:00:00 AM,landslide,downpour,medium,unknown,33.2412,75.2382,,India,Kashmir
9409,04/13/2016 01:00:00 PM,mudslide,construction,small,unknown,11.3464,76.8076,1.0,India,Tamil Nadu
6734,01/29/2015 10:00:00 AM,mudslide,unknown,small,mine,28.5714,77.2135,1.0,India,NCT
4860,05/11/2013 12:00:00 AM,landslide,rain,medium,unknown,26.1016,91.6906,,India,Assam
4845,05/07/2013 12:00:00 AM,mudslide,rain,medium,unknown,24.2315,92.6755,,India,Mizoram
7363,06/30/2015 11:00:00 PM,landslide,downpour,medium,unknown,26.8843,88.1835,19.0,India,West Bengal
1770,04/20/2010 12:00:00 AM,landslide,downpour,medium,unknown,26.1965,91.763,0.0,India,Assam
7961,09/05/2015 12:00:00 AM,landslide,unknown,medium,unknown,25.4551,84.5322,1.0,India,Bihar
4925,06/16/2013 12:00:00 AM,landslide,rain,medium,unknown,31.4551,78.1996,0.0,India,Himachal Pradesh
103,06/25/2007 12:00:00 AM,landslide,rain,medium,unknown,14.4702,78.8205,,India,Andhra Pradesh
6184,07/28/2014 12:00:00 AM,landslide,continuous_rain,medium,unknown,29.5829,80.2182,7.0,India,Uttarakhand
488,03/30/2008 12:00:00 AM,landslide,rain,medium,unknown,34.219,77.2665,2.0,India,Kashmir
3947,08/27/2011 12:00:00 AM,landslide,downpour,medium,unknown,28.6809,77.1958,1.0,India,NCT
2290,08/20/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.6509,79.0264,0.0,India,Uttarakhand
7728,08/22/2015 09:00:00 AM,landslide,continuous_rain,medium,above_road,26.1028,91.8806,0.0,India,Assam
3373,04/17/2011 03:00:00 PM,landslide,downpour,medium,unknown,33.3645,75.1999,0.0,India,Kashmir
97,06/25/2007 12:00:00 AM,landslide,rain,medium,unknown,16.9648,73.5189,18.0,India,Maharashtra
5287,08/06/2013 07:00:00 AM,landslide,downpour,medium,unknown,32.8363,75.1489,0.0,India,Kashmir
8916,07/10/2016 08:30:00 AM,landslide,unknown,medium,above_road,19.34,73.7746,1.0,India,Maharashtra
5334,08/15/2013 11:00:00 PM,landslide,downpour,medium,unknown,32.3573,77.3052,,India,Himachal Pradesh
7285,07/26/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,31.1263,77.3525,3.0,India,Himachal Pradesh
5346,08/17/2013 12:00:00 AM,landslide,rain,medium,unknown,31.0343,78.7248,,India,Uttarakhand
3908,08/11/2011 04:30:00 AM,landslide,rain,medium,unknown,32.737,74.876,1.0,India,Kashmir
7198,07/14/2015 12:00:00 AM,landslide,continuous_rain,small,other,12.8747,74.9566,3.0,India,Karnataka
3807,07/19/2011 12:00:00 AM,landslide,rain,medium,unknown,33.6917,76.0412,3.0,India,Kashmir
7950,09/06/2015 07:10:00 AM,rock_fall,unknown,medium,above_road,11.404,76.6952,0.0,India,Tamil Nadu
5079,07/11/2013 12:00:00 AM,mudslide,continuous_rain,medium,unknown,26.9734,87.3412,0.0,India,Jharkhand
2180,07/31/2010 08:00:00 AM,landslide,downpour,medium,unknown,12.8715,74.8862,0.0,India,Karnataka
9426,03/26/2016 12:00:00 AM,landslide,continuous_rain,medium,above_road,33.04965334,75.29048614,5.0,India,Kashmir
7366,07/31/2015 06:00:00 PM,debris_flow,continuous_rain,medium,deforested_slope,32.2241,76.3374,0.0,India,Himachal Pradesh
5274,08/04/2013 12:00:00 AM,landslide,rain,medium,unknown,26.0838,94.564,,India,Nāgāland
2207,08/06/2010 12:30:00 AM,landslide,downpour,large,unknown,34.1481,77.6538,11.0,India,Kashmir
7836,08/27/2015 12:00:00 AM,landslide,downpour,medium,above_road,24.042,92.6724,0.0,India,Mizoram
3673,06/29/2011 12:00:00 AM,landslide,downpour,medium,unknown,30.2416,78.8996,0.0,India,Uttarakhand
1315,11/20/2009 06:30:00 PM,landslide,construction,medium,unknown,23.0396,72.566,5.0,India,Gujarāt
451,02/13/2008 12:00:00 AM,landslide,rain,medium,unknown,11.3484,76.7937,,India,Tamil Nadu
2389,09/04/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.5004,79.3888,0.0,India,Uttarakhand
3776,07/15/2011 06:00:00 PM,landslide,downpour,small,unknown,27.125,93.7145,0.0,India,Arunāchal Pradesh
4798,04/07/2013 12:00:00 AM,landslide,rain,medium,unknown,28.8254,96.1509,,India,Arunachal Pradesh
111,07/02/2007 12:00:00 AM,landslide,downpour,medium,unknown,33.2443135,75.22742083,,India,Kashmir
2138,07/25/2010 09:00:00 AM,landslide,downpour,medium,urban,31.0931,77.1675,2.0,India,Himachal Pradesh
7388,08/01/2015 12:00:00 AM,landslide,continuous_rain,medium,unknown,24.416,94.0984,0.0,India,Manipur
5421,08/30/2013 12:00:00 AM,mudslide,unknown,medium,unknown,26.4205,94.9731,,India,Nāgāland
6359,09/06/2014 12:00:00 AM,other,rain,medium,unknown,32.9148,75.0556,2.0,India,Kashmir
4513,08/24/2012 12:00:00 AM,landslide,downpour,medium,unknown,32.1002,76.2699,,India,Himachal Pradesh
452,02/13/2008 12:00:00 AM,landslide,rain,medium,unknown,33.2418,75.242,,India,Kashmir
1154,09/10/2009 12:00:00 AM,landslide,downpour,medium,unknown,32.4035,77.5796,,India,Himachal Pradesh
7249,07/13/2015 12:00:00 AM,mudslide,continuous_rain,small,natural_slope,31.0851,77.1665,0.0,India,Himachal Pradesh
5897,02/23/2014 06:00:00 PM,landslide,unknown,large,above_road,33.2359,75.244,2.0,India,Kashmir
2343,08/27/2010 04:30:00 PM,landslide,downpour,medium,unknown,25.4786,94.1327,0.0,India,Nāgāland
5617,10/25/2013 12:00:00 AM,landslide,rain,medium,unknown,16.5175,80.6117,0.0,India,Andhra Pradesh
3619,06/17/2011 07:30:00 PM,mudslide,rain,medium,unknown,27.4885,88.4451,0.0,India,
2208,08/06/2010 12:15:00 AM,landslide,downpour,large,unknown,34.2116,77.3504,182.0,India,Kashmir
3683,07/01/2011 12:00:00 AM,landslide,downpour,medium,unknown,25.8782,94.1739,0.0,India,Nāgāland
9619,10/15/2016 12:00:00 AM,landslide,rain,medium,above_road,27.1695,88.3664,0.0,India,Sikkim
6552,08/26/2014 12:00:00 AM,landslide,unknown,medium,unknown,31.5593,77.9277,2.0,India,Himachal Pradesh
7591,03/19/2015 12:00:00 AM,landslide,rain,small,unknown,25.0318,92.4584,0.0,India,Assam
1521,02/23/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.383,78.5094,2.0,India,Uttarakhand
2047,07/07/2010 12:00:00 AM,landslide,downpour,medium,unknown,32.219,78.072,0.0,India,Himachal Pradesh
7110,04/30/2015 12:00:00 AM,landslide,continuous_rain,small,above_road,30.5568,79.5541,0.0,India,Uttarakhand
5441,09/02/2013 12:00:00 AM,landslide,downpour,large,unknown,28.611,94.9829,,India,Arunāchal Pradesh
9232,07/28/2016 11:00:00 PM,landslide,continuous_rain,medium,unknown,23.5397,93.3783,2.0,India,Mizoram
4555,09/15/2012 12:00:00 AM,landslide,downpour,medium,unknown,32.9295,75.1432,,India,Kashmir
4434,06/25/2012 06:00:00 PM,landslide,downpour,large,unknown,26.1049,91.7369,1.0,India,Assam
1090,08/16/2009 12:00:00 AM,landslide,downpour,medium,unknown,26.9599,88.268,2.0,India,Bengal
2162,07/29/2010 12:00:00 AM,landslide,downpour,medium,unknown,30.4054,79.3426,0.0,India,Uttarakhand
592,06/18/2008 12:00:00 AM,landslide,rain,medium,unknown,32.3712,77.2466,,India,Himachal Pradesh
4378,06/02/2012 12:00:00 AM,landslide,downpour,medium,unknown,28.8254,96.1517,,India,Arunachal Pradesh
7214,07/15/2015 08:00:00 AM,landslide,monsoon,medium,urban,27.36,93.0385,3.0,India,Arunachal Pradesh
2452,09/19/2010 09:00:00 AM,landslide,downpour,medium,unknown,30.1977,77.9137,0.0,India,Uttarakhand
6841,03/05/2015 12:00:00 AM,landslide,unknown,medium,unknown,33.1213,75.2449,0.0,India,Kashmir
5582,10/06/2013 12:45:00 PM,landslide,downpour,medium,unknown,26.1309,91.8383,1.0,India,Assam
2405,09/09/2010 11:00:00 PM,landslide,downpour,medium,unknown,28.3036,95.4112,10.0,India,Arunāchal Pradesh
785,09/10/2008 12:00:00 AM,rock_fall,rain,medium,unknown,15.323,73.974,,India,Goa
3556,05/31/2011 02:00:00 PM,landslide,continuous_rain,small,unknown,25.1555,93.8474,0.0,India,Manipur
4488,08/17/2012 12:00:00 AM,landslide,downpour,medium,unknown,9.5527,76.9299,,India,Kerala
5358,08/18/2013 12:00:00 AM,landslide,rain,medium,unknown,30.6639,78.0574,,India,Uttarakhand
2569,10/08/2010 12:00:00 AM,landslide,downpour,medium,unknown,25.2745,94.0212,0.0,India,Nāgāland
